,general_information__brand,general_information__model_clean,mileage,transmission,energy_consumption__emission_class,energy_consumption__fuel,link,energy_consumption__co2_emissions,general_information__warranty,vehicle_history__year,price,vehicle_age,make,mileage_per_year,model_encoded,model_rank_per_year
12850,mercedes,cla,73000.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla-shooting-break/180-d-14835-eurtva-euro-6d-isc/id/4871570,133.0,12.0,2019,17950.0,7,mercedes cla,10428.57142857143,31509.212173913045,4501.316024844721
12851,mercedes,cla,23987.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-star-edition-shooting-brake-amg-line-nightpakket-carplay-led/id/4870380,141.0,24.0,2024,33749.0,2,mercedes cla,11993.5,31356.993991416308,15678.496995708154
12852,mercedes,cla,67416.0,automatic,Euro 6b,diesel,https://gocar.be/en/cars/mercedes/classe-m/ml-250-ml-250-bluetec-4matic-7g-tronic/id/4870250,159.0,12.0,2015,24950.0,11,mercedes cla,6128.727272727273,31890.880106571934,2899.1709187792667
12854,mercedes,cla,136269.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/shooting-brake-cla-180-a7-business-solution-amg-amg-line-pano-dak-navi-camera-trekhaak/id/4869961,130.0,0.0,2019,18845.0,7,mercedes cla,19467.0,31658.849690539344,4522.692812934192
12855,mercedes,cla,66208.0,manual,Euro 5,petrol,https://gocar.be/en/cars/mercedes/cla/180-cla-180-urban/id/4869981,128.0,12.0,2016,16799.0,10,mercedes cla,6620.8,31356.993991416308,3135.6993991416307
12856,mercedes,cla,14374.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-amg-night-pakket-pano-dak-head-up-display/id/4870498,137.0,0.0,2024,39850.0,2,mercedes cla,7187.0,31509.212173913045,15754.606086956523
12857,mercedes,cla,27737.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250e-218-phev-dct-business-mbux-navi-leather-led-widescreen-camera/id/4870292,0.0,3.0,2022,48555.0,4,mercedes cla,6934.25,31356.993991416308,7839.248497854077
12858,mercedes,cla,8760.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-star-edition-cla-180-star-edition-smartphone-integratie-verwarmde-zetels/id/4870599,138.0,24.0,2025,39990.0,1,mercedes cla,8760.0,31509.212173913045,31509.212173913045
12859,mercedes,cla,61135.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-sb-amg-pack-night-pano-multibeam/id/4869387,27.0,24.0,2021,32890.0,5,mercedes cla,12227.0,31509.212173913045,6301.842434782609
12860,mercedes,cla,18588.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-amg-line-shooting-brake-trekhaak-nightpakket-carplay-camera/id/4869065,142.0,24.0,2024,38750.0,2,mercedes cla,9294.0,31658.849690539344,15829.424845269672
12861,mercedes,cla,40695.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-star-edition-shooting-brake-amg-line-nightpakket-carplay/id/4869066,141.0,24.0,2024,38250.0,2,mercedes cla,20347.5,31890.880106571934,15945.440053285967
12862,mercedes,cla,56074.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla-180-shooting-brake/180-shooting-brake-automaatcameranavi/id/4868148,137.0,0.0,2022,23490.0,4,mercedes cla,14018.5,31890.880106571934,7972.720026642984
12863,mercedes,cla,106805.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180-vendu-sold/id/4869165,106.0,0.0,2019,19990.0,7,mercedes cla,15257.857142857143,31356.993991416308,4479.57057020233
12864,mercedes,cla,31823.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-coupe-amg-line-4-jaar-garantie/id/4866512,141.0,24.0,2023,36750.0,3,mercedes cla,10607.666666666666,31658.849690539344,10552.949896846449
12865,mercedes,cla,85000.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/mercedes/cla/180-urbantoitpanogarantie/id/4866099,133.0,12.0,2018,16990.0,8,mercedes cla,10625.0,31487.89464882943,3935.986831103679
12866,mercedes,cla,64029.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/mercedes/cla/200-shooting-brake-luxury-line/id/4866516,139.0,24.0,2022,27950.0,4,mercedes cla,16007.25,31890.880106571934,7972.720026642984
12867,mercedes,cla,18100.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-sb-7g-dct-edition-amg-linecamera-directiewagen/id/4866887,139.0,12.0,2024,34200.0,2,mercedes cla,9050.0,31356.993991416308,15678.496995708154
12868,mercedes,cla,9066.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/mercedes/cla/amg-45-s-4matic-shooting-brake-panoramisch-dak-burmester-led-camera/id/4866923,207.0,24.0,2024,65950.0,2,mercedes cla,4533.0,31890.880106571934,15945.440053285967
12869,mercedes,cla,111077.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-cla-180-amg-line-navi-led-cruise-control/id/4865070,124.0,12.0,2018,18950.0,8,mercedes cla,13884.625,31658.849690539344,3957.356211317418
12870,mercedes,cls,46689.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cls/300-d-cls-300-d-amg-line-pano-acc-360-camera-head-up-display-heated-front-rear-seats-steeringwheel-burmester-sound-system-front-seats-with-memory-function-keyless-entry/id/4865090,177.0,24.0,2021,47999.0,5,mercedes cls,9337.8,48914.333333333336,9782.866666666667
12871,mercedes,cla,18645.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/classe-m/glc-200-4m-trekhaak-wegklapbaar-avantgarde/id/4865241,166.0,0.0,2024,50850.0,2,mercedes cla,9322.5,31356.993991416308,15678.496995708154
12872,mercedes,cla,73409.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-cla-180-amg-line/id/4865265,150.0,12.0,2022,31199.0,4,mercedes cla,18352.25,31658.849690539344,7914.712422634836
12873,mercedes,cla,3006.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-progressive-line-advanced/id/4865323,134.0,0.0,2025,31850.0,1,mercedes cla,3006.0,31890.880106571934,31890.880106571934
12874,mercedes,cla,107000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/180-cla-180-edition-line-eu6d-temp/id/4865312,133.0,0.0,2018,12500.0,8,mercedes cla,13375.0,31509.212173913045,3938.6515217391307
12875,mercedes,cla,40001.0,manual,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-business-line/id/4864734,133.0,24.0,2021,22890.0,5,mercedes cla,8000.2,31356.993991416308,6271.398798283261
12876,mercedes,cla,104137.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/shooting-brake-cla-180-d-dct-business-solution/id/4863525,134.0,12.0,2020,21985.0,6,mercedes cla,17356.166666666668,31356.993991416308,5226.165665236052
12877,mercedes,cla,24290.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/200-163-dct-shooting-brake-amg-line-mbux-navi-led-camera/id/4864057,0.0,3.0,2023,52901.0,3,mercedes cla,8096.666666666667,31487.89464882943,10495.964882943144
12878,mercedes,cla,39539.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-amg-line-shooting-brake-nightpakket-key-less-go-19-inch-camera/id/4862872,144.0,24.0,2024,34949.0,2,mercedes cla,19769.5,31487.89464882943,15743.947324414716
12879,mercedes,cla,64780.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/220d-190-dct-4-matic-shooting-brake-amg-line-leather-pano-360-camera/id/4863636,131.0,3.0,2021,60803.0,5,mercedes cla,12956.0,31356.993991416308,6271.398798283261
12880,mercedes,cla,52105.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/200-163-dct-shooting-brake-amg-line-mbux-navi-led-panooroof-night-pack-camera/id/4864048,125.0,3.0,2021,47311.0,5,mercedes cla,10421.0,31356.993991416308,6271.398798283261
12881,mercedes,cla,43809.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250e-218-phev-dct-shooting-brake-amg-line-mbux-navi-led-hud-night-pack-panoroof-360-cam/id/4864095,0.0,3.0,2022,61529.0,4,mercedes cla,10952.25,31487.89464882943,7871.973662207358
12882,mercedes,cla,53899.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/180-amg-linesfeerlichtsportzetelscameralederalcan/id/4864252,124.0,12.0,2021,25499.0,5,mercedes cla,10779.8,31658.849690539344,6331.769938107869
12883,mercedes,cla,70774.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-7g-dct-amg-line-gps-camera-alu-sfeerverlichtin/id/4862408,25.0,12.0,2023,31900.0,3,mercedes cla,23591.333333333332,31356.993991416308,10452.331330472103
12884,mercedes,cla,49900.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/200d-shooting-break-business-edition/id/4861212,133.0,0.0,2021,25450.0,5,mercedes cla,9980.0,31509.212173913045,6301.842434782609
12885,mercedes,cla,60636.0,manual,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/200-amgpanocameraxenonnaviverw-zetnight-pack/id/4860628,114.0,0.0,2015,19650.0,11,mercedes cla,5512.363636363636,31658.849690539344,2878.077244594486
12886,mercedes,cla,39400.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/200-amg-line-shooting-brake-facelift-panoramisch-dak-carplay-camera/id/4858965,141.0,24.0,2023,32140.0,3,mercedes cla,13133.333333333334,31356.993991416308,10452.331330472103
12887,mercedes,cla,10391.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-star-edition-star-edition/id/4859746,139.0,24.0,2025,39990.0,1,mercedes cla,10391.0,31658.849690539344,31658.849690539344
12888,mercedes,cla,80326.0,manual,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-dieselgpsbluetoothclimcamera/id/4858867,103.0,12.0,2017,15990.0,9,mercedes cla,8925.111111111111,31658.849690539344,3517.649965615483
12889,mercedes,cla,23310.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250e-star-edition-shooting-brake-amg-line-nightpakket-key-less-carplay/id/4858966,10.0,24.0,2024,38750.0,2,mercedes cla,11655.0,31487.89464882943,15743.947324414716
12890,mercedes,cla,33370.0,automatic,Euro 6d,electric,https://gocar.be/en/cars/mercedes/classe-m/eqc-400-4m-amg19parkass-achteruitrijcammultibeamnavi/id/4859889,133.0,12.0,2022,46865.0,4,mercedes cla,8342.5,31509.212173913045,7877.303043478261
12891,mercedes,cla,80326.0,manual,Euro 5,diesel,https://gocar.be/en/cars/mercedes/cla/180-dieselgpsbluetoothclimcamera/id/4857592,103.0,12.0,2017,15990.0,9,mercedes cla,8925.111111111111,31658.849690539344,3517.649965615483
12892,mercedes,cla,89000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shootingbrake-luxury-7gtronic-led-cruise-navi/id/4858253,118.0,60.0,2021,24490.0,5,mercedes cla,17800.0,31487.89464882943,6297.578929765887
12893,mercedes,cla,66960.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250e-shooting-brake-cla-250-e-business-solution-trekhaak-apple-carplay-android-auto-sfeerverlichting/id/4858297,154.0,12.0,2021,28999.0,5,mercedes cla,13392.0,31658.849690539344,6331.769938107869
12894,mercedes,cla,79238.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180da-business-solution-luxury-ledercuir-led-gps-pdc-cam-verw-zetels-trekhaak/id/4857942,136.0,12.0,2021,26490.0,5,mercedes cla,15847.6,31487.89464882943,6297.578929765887
12895,mercedes,cla,57323.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-7g-dct-business-line-leder-gps-camera-alu-sfee/id/4858679,24.0,12.0,2022,28900.0,4,mercedes cla,14330.75,31509.212173913045,7877.303043478261
12896,mercedes,cla,17952.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla-180/180-shooting-brake-progressive-dct7/id/4856554,138.0,12.0,2024,30990.0,2,mercedes cla,8976.0,31890.880106571934,15945.440053285967
12897,mercedes,cla,91200.0,automatic,Euro 5,petrol,https://gocar.be/en/cars/mercedes/cla/45-amg-coupe-full-option/id/4856354,133.0,0.0,2015,26500.0,11,mercedes cla,8290.90909090909,31487.89464882943,2862.535877166312
12898,mercedes,cla,36260.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-7g-dct-leder-gps-camera/id/4856976,24.0,12.0,2023,30900.0,3,mercedes cla,12086.666666666666,31890.880106571934,10630.293368857312
12899,mercedes,cla,25355.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-luxury-line-top-options/id/4857153,136.0,24.0,2024,31490.0,2,mercedes cla,12677.5,31890.880106571934,15945.440053285967
12900,mercedes,cla,27445.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-coupe-luxury-line-top-options/id/4857154,134.0,24.0,2024,31490.0,2,mercedes cla,13722.5,31487.89464882943,15743.947324414716
12901,mercedes,cla,19510.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla-35-amg/35-amg-shooting-brake-4matic/id/4856988,190.0,12.0,2024,48990.0,2,mercedes cla,9755.0,31356.993991416308,15678.496995708154
12902,mercedes,up,2240.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cle-coupe/450-4m-amg-line-burm-night/id/4857082,175.0,0.0,2025,71900.0,1,mercedes up,2240.0,64524.916666666664,64524.916666666664
12903,mercedes,up,4900.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cle-coupe/200-amg-line-pack-night-pack-premium/id/4857191,149.0,24.0,2025,53990.0,1,mercedes up,4900.0,65283.666666666664,65283.666666666664
12904,mercedes,cla,9345.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-star-edition-cla-180-star-edition/id/4856638,135.0,24.0,2025,39990.0,1,mercedes cla,9345.0,31890.880106571934,31890.880106571934
12905,mercedes,cla,99234.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-pack-amg-edition-1-garantie-12-mois/id/4855785,104.0,12.0,2018,18990.0,8,mercedes cla,12404.25,31356.993991416308,3919.6242489270385
12906,mercedes,cla,51150.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/classe-m/glc-300-e-4m-amg-line-nappa-pano-digital-light-trekhaak-nightp/id/4854721,49.0,24.0,2023,63250.0,3,mercedes cla,17050.0,31487.89464882943,10495.964882943144
12907,mercedes,up,4190.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cle-coupe/200-amg-line-pack-night-pack-premium/id/4854538,149.0,0.0,2025,55990.0,1,mercedes up,4190.0,65283.666666666664,65283.666666666664
12908,mercedes,cla,27583.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/classe-m/glc-300-e-4m-amg-line-leder-led-carplay-360-camera/id/4854705,49.0,24.0,2024,64990.0,2,mercedes cla,13791.5,31487.89464882943,15743.947324414716
12909,mercedes,cla,11022.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-amg-line-panoramisch-dak-head-up-display-360-parkeerpakket-verwarmde-zetels-smartphone-integratie-widescreen/id/4855659,141.0,24.0,2024,39990.0,2,mercedes cla,5511.0,31356.993991416308,15678.496995708154
12910,mercedes,cla,72414.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/mercedes/classe-m/glc-300-de-4m-pano-dak-leder-burmester-trekhaak-carplay/id/4854675,48.0,24.0,2021,39450.0,5,mercedes cla,14482.8,31658.849690539344,6331.769938107869
12912,mercedes,cla,79172.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-coupe-business/id/4853371,22.0,24.0,2022,29890.0,4,mercedes cla,19793.0,31890.880106571934,7972.720026642984
12913,mercedes,cla,97900.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-business/id/4853380,135.0,24.0,2021,20890.0,5,mercedes cla,19580.0,31509.212173913045,6301.842434782609
12914,mercedes,cla,11235.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-amg-line-shooting-brake-19-inch-nightpakket-camera/id/4854311,147.0,24.0,2024,42250.0,2,mercedes cla,5617.5,31356.993991416308,15678.496995708154
12915,mercedes,cla,83000.0,manual,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-benzinenavicruiseclimagarantie/id/4853082,133.0,12.0,2016,15950.0,10,mercedes cla,8300.0,31356.993991416308,3135.6993991416307
12916,mercedes,cla,83604.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/mercedes/cla/180-cla-180-amg-line/id/4850735,160.0,12.0,2019,17799.0,7,mercedes cla,11943.42857142857,31658.849690539344,4522.692812934192
12917,mercedes,cla,59684.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-cla-180-shooting-brake-progressive/id/4851243,125.0,12.0,2020,22599.0,6,mercedes cla,9947.333333333334,31487.89464882943,5247.982441471572
12918,mercedes,cla,85652.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/mercedes/cla/180-cla-180-shooting-brake-urban/id/4851253,167.0,12.0,2020,18599.0,6,mercedes cla,14275.333333333334,31658.849690539344,5276.474948423224
12919,mercedes,cla,58628.0,manual,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-amg-pack-night/id/4846019,137.0,24.0,2020,26490.0,6,mercedes cla,9771.333333333334,31509.212173913045,5251.535362318841
12920,mercedes,cla,7595.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-amg-line-panoramisch-dak-nightpack-smartphone-integratie-widescreen/id/4839204,139.0,24.0,2025,42990.0,1,mercedes cla,7595.0,31487.89464882943,31487.89464882943
12921,mercedes,cla,7810.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-amg-line-panoramisch-dak-nightpack-smartphone-integratie-widescreen/id/4839205,139.0,24.0,2025,42990.0,1,mercedes cla,7810.0,31658.849690539344,31658.849690539344
12922,mercedes,cla,10999.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-amg-line-panoramisch-dak-nightpack-smartphone-integratie-widescreen/id/4839220,139.0,24.0,2025,42990.0,1,mercedes cla,10999.0,31658.849690539344,31658.849690539344
12923,mercedes,cla,105079.0,manual,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-coupe-amg-line-pano-camera-park-assist-heated-seats-with-memory-function-keyless-entry-ambient-lighting/id/4838080,131.0,24.0,2021,26990.0,5,mercedes cla,21015.8,31356.993991416308,6271.398798283261
12924,mercedes,cla,18107.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-amg-line-smartphone-integratie-verwarmde-zetels-widescreen/id/4833603,139.0,24.0,2024,34990.0,2,mercedes cla,9053.5,31890.880106571934,15945.440053285967
12925,mercedes,cla,47544.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-star-edition-shooting-brake-amg-line-nightpakket-key-less-carplay/id/4833400,140.0,24.0,2024,32249.0,2,mercedes cla,23772.0,31487.89464882943,15743.947324414716
12926,mercedes,cla,21016.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-sb/id/4834150,137.0,0.0,2025,31750.0,1,mercedes cla,21016.0,31890.880106571934,31890.880106571934
12927,mercedes,cla,45096.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/180-amg-line-ia-7g-dct-amg-line-ia-7g-dct-gps-lederalcantara-camera-pdc-cruise-alu-18/id/4832753,138.0,0.0,2023,31995.0,3,mercedes cla,15032.0,31890.880106571934,10630.293368857312
12928,mercedes,cla,75501.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/mercedes/classe-m/glc-300-de-4m-amg-line-panoramisch-dak-nightpakket-carplay-led/id/4829985,155.0,24.0,2023,54750.0,3,mercedes cla,25167.0,31356.993991416308,10452.331330472103
12929,mercedes,cls,138213.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cls/220-d-amg-line-pano-360-towbar-burmester-leer/id/4831274,133.0,11.0,2019,35990.0,7,mercedes cls,19744.714285714286,48914.333333333336,6987.7619047619055
12930,mercedes,cla,88903.0,automatic,Euro 6d-TEMP,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/shooting-brake-250-e-amg-line-pano-dak-trekhaak-memory-sfeerverl-1-jaar-used-garantie/id/4829007,26.0,12.0,2021,28699.0,5,mercedes cla,17780.6,31890.880106571934,6378.176021314387
12931,mercedes,cla,15099.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250e-star-edition-shooting-brake-amg-line-multibeam-led-panoramisch-dak/id/4829028,153.0,24.0,2024,39950.0,2,mercedes cla,7549.5,31890.880106571934,15945.440053285967
12932,mercedes,cla,26108.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250e-star-edition-shooting-brake-amg-line-carplay-led-camera/id/4829029,141.0,24.0,2024,38750.0,2,mercedes cla,13054.0,31356.993991416308,15678.496995708154
12933,mercedes,cla,66000.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-full-led-cruise-navi-camera-parking/id/4830085,133.0,60.0,2021,23490.0,5,mercedes cla,13200.0,31356.993991416308,6271.398798283261
12934,mercedes,cla,77266.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/mercedes/classe-m/glc-300-de-4m-amg-line-digital-light-pano-dak-head-up-360-camera/id/4830042,157.0,24.0,2023,55750.0,3,mercedes cla,25755.333333333332,31356.993991416308,10452.331330472103
12935,mercedes,cla,21601.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/classe-m/glc-300-e-4m-amg-line-coupe-panoramisch-dak-nightpakket-led-camera/id/4830050,180.0,24.0,2024,71550.0,2,mercedes cla,10800.5,31890.880106571934,15945.440053285967
12936,mercedes,cla,36801.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla-shooting-break/180-facelift-luxury-line/id/4828788,138.0,24.0,2024,30890.0,2,mercedes cla,18400.5,31356.993991416308,15678.496995708154
12937,mercedes,cla,28500.0,automatic,Euro 6,electric,https://gocar.be/en/cars/mercedes/classe-m/eqe-suv-350-4m-amg-line-panoramisch-dak-trekhaak-burmester/id/4827400,133.0,60.0,2024,69550.0,2,mercedes cla,14250.0,31509.212173913045,15754.606086956523
12938,mercedes,cla,69250.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-amg-line-shooting-brake-carplay-trekhaak-camera-led-1y-used-car-garantie/id/4827403,156.0,12.0,2020,29748.0,6,mercedes cla,11541.666666666666,31658.849690539344,5276.474948423224
12939,mercedes,cla,80000.0,automatic,Euro 6b,petrol,https://gocar.be/en/cars/mercedes/cla/45-amg-turbo-4-matic1erpropboiteautopanogarantie/id/4828184,133.0,0.0,2017,29450.0,9,mercedes cla,8888.888888888889,31658.849690539344,3517.649965615483
12940,mercedes,cla,27800.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-amg-night-19-led-sfeerlicht-360cam-keyless/id/4828310,24.0,0.0,2024,40850.0,2,mercedes cla,13900.0,31890.880106571934,15945.440053285967
12941,mercedes,cla,12149.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-amg-line-panoramisch-dak-trekhaak-nightpack-head-up-display-memory-zetels-360-parkeerpakket-smartphone-integratie-widescreen/id/4826078,140.0,24.0,2024,40990.0,2,mercedes cla,6074.5,31356.993991416308,15678.496995708154
12942,mercedes,cla,39966.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/classe-m/glc-300-e-4m-amg-line-leder-panoramisch-dak-digital-light/id/4825466,182.0,24.0,2023,64499.0,3,mercedes cla,13322.0,31509.212173913045,10503.070724637682
12943,mercedes,cla,8638.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/200-d-shooting-brake-amg-pack-night-facelift/id/4824543,135.0,24.0,2024,35890.0,2,mercedes cla,4319.0,31890.880106571934,15945.440053285967
12944,mercedes,cla,80477.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/180-business-solution-i-business-solution-i-gps-camera-pdc-cruise-alu/id/4822994,133.0,0.0,2020,21995.0,6,mercedes cla,13412.833333333334,31890.880106571934,5315.146684428656
12945,mercedes,cla,39950.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/classe-m/glc-300-e-4m-amg-line-coupe-panoramisch-dak-carplay-surround-view-led/id/4822831,179.0,24.0,2024,71250.0,2,mercedes cla,19975.0,31890.880106571934,15945.440053285967
12947,mercedes,cla,113221.0,automatic,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/mercedes/cla/180-cla-180-d-amg-line/id/4823621,123.0,12.0,2019,21199.0,7,mercedes cla,16174.42857142857,31356.993991416308,4479.57057020233
12948,mercedes,cla,107227.0,automatic,Euro 5,diesel,https://gocar.be/en/cars/mercedes/cla/220-cla-220-shooting-brake-urban/id/4824164,108.0,12.0,2015,14699.0,11,mercedes cla,9747.90909090909,31356.993991416308,2850.6358174014827
12949,mercedes,cla,108374.0,manual,Euro 5,diesel,https://gocar.be/en/cars/mercedes/cla/180-cla-180-d-urban/id/4824216,106.0,12.0,2014,12699.0,12,mercedes cla,9031.166666666666,31890.880106571934,2657.573342214328
12950,mercedes,cla,87503.0,manual,Euro 5,diesel,https://gocar.be/en/cars/mercedes/cla/180-cla-180-d/id/4824199,98.0,12.0,2017,14799.0,9,mercedes cla,9722.555555555555,31890.880106571934,3543.4311229524374
12951,mercedes,cls,28800.0,automatic,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/mercedes/cls/350-d-4-matic-9g-tronic-amg-line-immaculate/id/4824388,185.0,12.0,2020,47999.0,6,mercedes cls,4800.0,50103.357142857145,8350.559523809525
12952,mercedes,cla,115094.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-da-da-camera-gps-pano-leder-alu/id/4822297,104.0,0.0,2018,18995.0,8,mercedes cla,14386.75,31890.880106571934,3986.360013321492
12953,mercedes,cla,24825.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-luxury-line/id/4821638,140.0,24.0,2023,29890.0,3,mercedes cla,8275.0,31487.89464882943,10495.964882943144
12954,mercedes,cla,22223.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/cars-250-e-amg-line-shooting-brake/id/4822201,21.0,12.0,2024,36900.0,2,mercedes cla,11111.5,31890.880106571934,15945.440053285967
12955,mercedes,cla,95000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/200-cla-200-d-shooting-brake-8g-dct-amg-line/id/4822446,133.0,0.0,2021,25990.0,5,mercedes cla,19000.0,31658.849690539344,6331.769938107869
